Customer_ID,Product_ID,Transaction_ID,Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,T_Purchases,Launch_Date,Date,Season,Preferred_Purchase_Times,Retention_Strategy,Recency,Recency_Normalized,Frequency_Normalized,T_Purchases_Normalized,Segment,Cluster
CUST_QI2ET6,PROD_RN4S59,TRANS_KSWBG3,3,51.61,Clothing,35,North America,0.52,6070.7,2020-10-27,2023-04-06,Summer,Evening,Email Campaign,270,0.8162822928271892,-1.2587376237473902,0.3625371732002571,At Risk,1
CUST_KPC55X,PROD_TQO7G2,TRANS_MHXLXJ,12,37.46,Home,85,Europe,1.0,6980.14,2022-08-08,2023-07-26,Spring,Morning,Email Campaign,159,-0.23283505527231388,0.36994656529562653,0.6799375474517796,At Risk,1
CUST_E8PFZQ,PROD_96I4H6,TRANS_PD0DHT,11,173.05,Sports,9,Asia,0.93,9633.01,2021-12-09,2023-09-12,Summer,Afternoon,Loyalty Program,111,-0.6865074220180449,0.18898165540195802,1.605806137837771,Top Customer,1
CUST_WX0NM8,PROD_35L0Z6,TRANS_N9BFT4,4,136.92,Home,63,Asia,0.73,5859.54,2020-03-16,2023-03-26,Spring,Evening,Discount,281,0.920248876873086,-1.0777727138537216,0.28884098320756774,At Risk,1
CUST_I0MT85,PROD_SHD8RE,TRANS_TD7RX9,13,120.64,Clothing,34,Europe,0.78,569.47,2021-04-17,2023-05-16,Winter,Afternoon,Discount,230,0.4382219872057467,0.5509114751892951,-1.5574272673826315,At Risk,0
CUST_LCPY5K,PROD_AAEVBV,TRANS_2CU9W4,17,24.45,Clothing,60,North America,0.56,2818.21,2020-07-16,2023-05-22,Winter,Evening,Discount,224,0.38151294136253033,1.2747711147639693,-0.7726026306893166,At Risk,0
CUST_OTPCJO,PROD_56ANOO,TRANS_X5XUTG,11,156.09,Clothing,69,Asia,0.75,4093.22,2022-01-14,2023-05-09,Summer,Afternoon,Discount,237,0.5043825406894992,0.18898165540195802,-0.32761598926774566,At Risk,0
CUST_VSR7GQ,PROD_31L9BE,TRANS_L1QDWW,2,189.25,Home,54,Asia,0.23,5500.22,2020-11-04,2023-03-07,Winter,Evening,Loyalty Program,300,1.0998275220432712,-1.4397025336410587,0.16343600599515468,At Risk,1
CUST_20IIC8,PROD_M8DRO2,TRANS_6Q2TE0,8,44.83,Clothing,41,Asia,0.28,3142.42,2022-05-27,2023-01-13,Fall,Afternoon,Loyalty Program,353,1.6007574269916827,-0.3539130742790476,-0.6594512679429165,At Risk,0
CUST_UFT3BR,PROD_BL7QA1,TRANS_UMOS9O,3,63.73,Electronics,85,North America,0.27,6975.65,2020-06-16,2023-11-14,Winter,Afternoon,Email Campaign,48,-1.281952403371817,-1.2587376237473902,0.6783705087462141,Not Regular,2
CUST_HLY86M,PROD_4FFG7J,TRANS_FD9FDW,11,140.99,Electronics,9,North America,0.97,1677.26,2021-05-22,2023-03-11,Winter,Morning,Email Campaign,296,1.062021491481127,0.18898165540195802,-1.1708014750355895,At Risk,0
CUST_EFYNBN,PROD_FWLRYV,TRANS_88KRLV,7,50.0,Electronics,54,North America,0.78,9319.84,2021-07-17,2023-04-18,Fall,Morning,Discount,258,0.7028642011407565,-0.5348779841727161,1.4965078056725383,Top Customer,1
CUST_535IX2,PROD_9D90X6,TRANS_SQG6JY,8,70.48,Clothing,58,South America,0.73,501.67,2021-12-22,2023-11-08,Summer,Morning,Email Campaign,54,-1.2252433575286006,-0.3539130742790476,-1.5810899008430612,At Risk,2
CUST_BKYWR6,PROD_LELD9B,TRANS_OH77J9,16,156.08,Clothing,5,Asia,0.6,1879.8,2021-10-22,2023-05-21,Winter,Evening,Email Campaign,225,0.39096444900306637,1.0938062048703008,-1.1001137201524709,At Risk,0
CUST_OF8S86,PROD_9VEHRN,TRANS_AP83SM,10,179.56,Clothing,63,Europe,0.45,2884.6,2021-11-18,2023-04-06,Fall,Afternoon,Loyalty Program,270,0.8162822928271892,0.008016745508289477,-0.7494320962433295,Other,0
CUST_ORMZEA,PROD_4QYB6P,TRANS_1QOIOB,6,42.96,Electronics,57,Europe,0.54,2414.37,2021-10-07,2023-04-01,Spring,Morning,Email Campaign,275,0.8635398310298695,-0.7158428940663847,-0.9135453725279589,At Risk,0
CUST_6Y3X99,PROD_41OZA5,TRANS_5R56O9,3,77.79,Clothing,15,North America,0.19,2386.79,2021-09-02,2023-11-22,Spring,Evening,Email Campaign,40,-1.3575644644961056,-1.2587376237473902,-0.9231709688530128,Not Regular,2
CUST_W813Z7,PROD_GVB940,TRANS_0YASFK,15,123.86,Clothing,42,Asia,0.42,6082.84,2021-06-15,2023-11-24,Winter,Morning,Loyalty Program,38,-1.3764674797771776,0.9128412949766321,0.3667741108139684,Other,2
CUST_MZ9760,PROD_XSOD0C,TRANS_FQL2C0,6,48.06,Electronics,63,Europe,0.51,1852.24,2021-05-08,2023-07-27,Winter,Evening,Email Campaign,158,-0.24228656291284995,-0.7158428940663847,-1.1097323363496605,At Risk,0
CUST_4U31AD,PROD_NT3JZS,TRANS_0CE5ES,10,193.43,Electronics,79,North America,0.43,803.13,2020-04-03,2023-04-19,Spring,Evening,Discount,257,0.6934126935002204,0.008016745508289477,-1.4758784335424544,Other,0
CUST_MBRRIJ,PROD_YQO2S6,TRANS_7QTRV1,16,67.57,Clothing,12,South America,0.69,5444.94,2021-01-17,2023-03-31,Fall,Morning,Loyalty Program,276,0.8729913386704057,1.0938062048703008,0.14414293257786012,At Risk,1
CUST_P1MTCL,PROD_EHNPDS,TRANS_BEEXAG,1,26.32,Clothing,54,Asia,0.74,9315.14,2021-12-07,2023-07-29,Spring,Afternoon,Loyalty Program,156,-0.2611895781939221,-1.6206674435347272,1.4948674756243963,At Risk,1
CUST_Q4EYYA,PROD_9KLGCJ,TRANS_7NP1KG,1,99.11,Sports,15,North America,0.74,7964.76,2020-01-23,2023-06-15,Winter,Afternoon,Loyalty Program,200,0.15467675798966476,-1.6206674435347272,1.0235762223457077,At Risk,1
CUST_89HAOC,PROD_2D1XV2,TRANS_PJ92N1,6,47.49,Electronics,54,Asia,0.92,9816.19,2022-11-19,2023-11-08,Winter,Afternoon,Discount,54,-1.2252433575286006,-0.7158428940663847,1.669737128948118,Top Customer,2
CUST_D8X5LU,PROD_HFS6B6,TRANS_62ANXE,8,40.71,Home,59,Asia,0.42,3832.75,2021-12-09,2023-10-06,Spring,Evening,Email Campaign,87,-0.9133436053909105,-0.3539130742790476,-0.41852168451019595,Other,2
CUST_1ZKX2L,PROD_EAFDTC,TRANS_0FS8JH,18,85.3,Clothing,42,North America,0.24,6980.49,2022-10-17,2023-11-29,Spring,Morning,Discount,33,-1.423725017979858,1.4557360246576379,0.680059699689407,Other,2
CUST_HNKWIR,PROD_QQHU69,TRANS_64OTBW,4,136.37,Home,37,North America,0.31,697.09,2022-01-31,2023-04-06,Fall,Morning,Email Campaign,270,0.8162822928271892,-1.0777727138537216,-1.5128870714796812,Not Regular,0
CUST_RI9W17,PROD_OJOB25,TRANS_O353MF,5,134.31,Home,76,Europe,0.46,9530.41,2022-07-06,2023-07-26,Summer,Afternoon,Email Campaign,159,-0.23283505527231388,-0.8968078039600532,1.5699980818932269,Not Regular,1
CUST_SQ3L9Z,PROD_FNEVB1,TRANS_V6QW08,11,153.34,Electronics,18,South America,0.44,7321.89,2022-11-17,2023-12-17,Spring,Evening,Loyalty Program,15,-1.593852155509507,0.18898165540195802,0.7992104823352879,Other,2
CUST_HRZZZW,PROD_OKCQ93,TRANS_XK7ND0,5,52.47,Home,5,South America,0.0,7553.07,2022-07-08,2023-10-04,Fall,Morning,Discount,89,-0.8944405901098383,-0.8968078039600532,0.8798937803202751,Not Regular,2
CUST_P45EFT,PROD_781NLC,TRANS_L1475J,3,109.57,Home,37,South America,0.32,3856.52,2020-11-30,2023-05-14,Fall,Afternoon,Email Campaign,232,0.4571250024868188,-1.2587376237473902,-0.4102258025433167,Not Regular,0
CUST_GBSNDK,PROD_9YQRCT,TRANS_4I5DJC,11,138.98,Sports,52,Asia,0.01,5061.91,2020-10-07,2023-07-23,Winter,Evening,Email Campaign,162,-0.20448053235070568,0.18898165540195802,0.010463013782161083,Other,2
CUST_BR4XDH,PROD_838SJM,TRANS_SOE7IE,17,55.74,Clothing,19,South America,0.49,8271.95,2021-03-28,2023-05-24,Winter,Afternoon,Email Campaign,222,0.3626099260814582,1.2747711147639693,1.1307874962794748,Top Customer,1
CUST_S1POUI,PROD_PWDTY8,TRANS_CJ5Z98,1,170.05,Electronics,67,South America,0.94,5779.19,2022-07-15,2023-05-20,Summer,Afternoon,Email Campaign,226,0.4004159566436024,-1.6206674435347272,0.26079831951220583,At Risk,1
CUST_LMB24Z,PROD_FG31FP,TRANS_XGAIOM,8,52.44,Clothing,40,North America,0.81,2750.06,2020-08-11,2023-08-10,Fall,Afternoon,Discount,144,-0.3746076698803548,-0.3539130742790476,-0.796387416387374,At Risk,0
CUST_9SFED9,PROD_NKN572,TRANS_TNKMT8,4,92.55,Electronics,45,Asia,0.85,6041.18,2022-02-18,2023-07-22,Fall,Evening,Email Campaign,163,-0.1950290247101696,-1.0777727138537216,0.3522345044723533,At Risk,2
CUST_YQ64IH,PROD_3P49Z8,TRANS_FKYDZI,4,130.12,Sports,41,North America,0.25,6098.87,2020-11-16,2023-10-26,Spring,Morning,Email Campaign,67,-1.1023737582016317,-1.0777727138537216,0.37236868329731176,Not Regular,2
CUST_F91SV4,PROD_YMLOTA,TRANS_8V9Y1X,13,58.35,Clothing,78,Asia,0.07,7907.29,2022-03-28,2023-12-25,Summer,Morning,Email Campaign,7,-1.6694642166337956,0.5509114751892951,1.0035188249272577,Top Customer,2
CUST_7L9Q4T,PROD_D5A2AF,TRANS_1QT3AU,8,55.71,Electronics,43,North America,0.02,662.06,2022-04-17,2023-07-08,Winter,Morning,Email Campaign,177,-0.06270791774266471,-0.3539130742790476,-1.5251127654342367,Other,0
CUST_ZT9KUR,PROD_9HGOD6,TRANS_SN88K9,16,89.67,Electronics,70,South America,0.01,4522.92,2022-09-23,2023-01-17,Winter,Evening,Discount,349,1.5629513964295383,1.0938062048703008,-0.17764794210039078,At Risk,0
CUST_4TR9DG,PROD_8G4DL4,TRANS_J1NRO0,12,143.3,Sports,43,Europe,0.76,8699.38,2021-09-19,2023-12-27,Summer,Evening,Email Campaign,5,-1.6883672319148677,0.36994656529562653,1.279963298934216,Top Customer,2
CUST_KUF6OZ,PROD_H0KDWX,TRANS_ETNA9H,4,111.59,Clothing,35,Asia,0.18,4696.75,2022-05-17,2023-02-27,Spring,Evening,Loyalty Program,308,1.1754395831675597,-1.0777727138537216,-0.1169801607666666,At Risk,0
CUST_D6734P,PROD_P6X49K,TRANS_A6MDXD,8,100.72,Home,83,South America,0.53,1824.92,2021-10-30,2023-01-28,Summer,Evening,Email Campaign,338,1.4589848123836415,-0.3539130742790476,-1.1192671910124765,At Risk,0
CUST_7OY3LG,PROD_PDTG73,TRANS_ERKDIV,3,99.11,Sports,57,Europe,0.34,4419.75,2021-03-04,2023-11-10,Summer,Afternoon,Discount,52,-1.2441463728096727,-1.2587376237473902,-0.21365493168907126,Not Regular,2
CUST_MUSYG7,PROD_81BFO4,TRANS_0MQHOU,12,126.01,Sports,84,South America,0.1,7495.36,2022-01-07,2023-02-19,Summer,Evening,Loyalty Program,316,1.2510516442918482,0.36994656529562653,0.859752621367452,At Risk,1
CUST_HVZNU4,PROD_BOCWVV,TRANS_I5O1K0,1,58.48,Home,85,North America,0.83,6977.41,2021-09-17,2023-10-16,Summer,Afternoon,Discount,77,-1.0078586817962711,-1.6206674435347272,0.6789847599982842,At Risk,2
CUST_N1SEL0,PROD_9SRXDY,TRANS_31JCHZ,9,156.4,Electronics,85,Asia,0.12,4848.28,2022-09-12,2023-04-26,Spring,Morning,Discount,250,0.627252140016468,-0.17294816438537905,-0.06409522200178591,Other,0
CUST_OLXH7F,PROD_2Y1VKB,TRANS_M2Y2XZ,12,72.39,Electronics,23,Asia,0.87,4940.41,2020-11-28,2023-06-29,Spring,Afternoon,Email Campaign,186,0.022355651022159865,0.36994656529562653,-0.03194126299427273,At Risk,2
CUST_TSH8EW,PROD_SFWAVO,TRANS_5VPB3R,13,112.08,Sports,89,Europe,0.86,7586.89,2021-05-08,2023-10-15,Summer,Evening,Discount,78,-0.9984071741557351,0.5509114751892951,0.8916971765390325,Top Customer,2
CUST_LSV4K6,PROD_9WIUFP,TRANS_C0KN68,19,23.38,Sports,83,Europe,0.78,7457.82,2022-07-10,2023-12-06,Winter,Evening,Discount,26,-1.4898855714636103,1.6367009345513064,0.8466509213659102,At Risk,2
CUST_ZQXWS2,PROD_XR5XA3,TRANS_IPJGP2,1,194.0,Electronics,47,North America,0.72,6539.78,2020-07-08,2023-08-18,Summer,Evening,Email Campaign,136,-0.45021973100464335,-1.6206674435347272,0.5262490921326816,At Risk,2
CUST_3U6CEQ,PROD_D0758E,TRANS_C8O0PT,3,87.57,Sports,63,Europe,0.14,7666.01,2022-01-15,2023-11-01,Spring,Morning,Loyalty Program,61,-1.1590828040448482,-1.2587376237473902,0.9193105623707315,Not Regular,2
CUST_UBHC5C,PROD_70OQTR,TRANS_SAD7VF,2,34.74,Clothing,27,South America,0.12,7152.67,2021-05-06,2023-09-06,Spring,Evening,Discount,117,-0.6297983761748286,-1.4397025336410587,0.7401516204743155,Not Regular,2
CUST_3X3JCS,PROD_YKVUMQ,TRANS_TW4PQ1,2,76.75,Home,71,North America,0.29,2658.15,2020-05-15,2023-12-09,Summer,Afternoon,Loyalty Program,23,-1.5182400943852186,-1.4397025336410587,-0.8284645939883782,Not Regular,2
CUST_5TPOKU,PROD_R4KLXS,TRANS_9Z4B1W,10,66.39,Sports,44,South America,0.81,2981.12,2022-07-16,2023-10-30,Summer,Evening,Email Campaign,63,-1.1401797887637761,0.008016745508289477,-0.7157459991695732,At Risk,2
CUST_4CV5C3,PROD_1QUNE0,TRANS_09DUY5,3,61.23,Electronics,73,Asia,0.41,197.53,2020-03-16,2023-08-28,Fall,Evening,Discount,126,-0.544734807410004,-1.2587376237473902,-1.6872367052775024,Not Regular,0
CUST_QTNWP8,PROD_5LOUBI,TRANS_UHUTCV,11,38.06,Sports,43,Asia,0.9,1990.13,2021-02-27,2023-09-05,Spring,Afternoon,Email Campaign,118,-0.6203468685342926,0.18898165540195802,-1.0616078447883233,At Risk,2
CUST_TRHDDD,PROD_QVA86X,TRANS_LZHVS0,2,91.87,Home,16,South America,0.34,8781.4,2021-12-08,2023-12-27,Summer,Afternoon,Discount,5,-1.6883672319148677,-1.4397025336410587,1.308588803306258,Not Regular,2
CUST_LHXB6G,PROD_YM3N29,TRANS_FY7FSJ,15,89.62,Clothing,59,South America,0.87,951.0,2021-02-26,2023-02-04,Winter,Evening,Loyalty Program,331,1.3928242588998891,0.9128412949766321,-1.424270858176765,At Risk,0
CUST_ZPXJCV,PROD_JN2U96,TRANS_8T1JXG,10,79.49,Electronics,36,Asia,0.7,2357.62,2020-07-18,2023-07-05,Winter,Morning,Loyalty Program,180,-0.034353394821056524,0.008016745508289477,-0.933351485343289,At Risk,0
CUST_ZHWAJA,PROD_ZAO15G,TRANS_L227AO,13,195.67,Clothing,12,North America,0.5,9068.39,2020-08-21,2023-05-24,Summer,Morning,Email Campaign,222,0.3626099260814582,0.5509114751892951,1.4087501480969473,Top Customer,1
CUST_ABFZB3,PROD_QPFIJL,TRANS_42PQKK,17,178.2,Sports,72,Asia,0.8,6258.61,2021-03-11,2023-09-27,Fall,Morning,Discount,96,-0.828280036626086,1.2747711147639693,0.42811896455054244,At Risk,2
CUST_EDCQYY,PROD_94FOV8,TRANS_6TXO18,1,136.77,Home,62,South America,0.09,8243.89,2021-03-26,2023-04-25,Summer,Evening,Discount,251,0.636703647657004,-1.6206674435347272,1.1209943768856743,Not Regular,1
CUST_57OYMH,PROD_GO76XG,TRANS_HBVCK7,7,159.21,Home,13,South America,0.46,2554.5,2022-06-09,2023-07-30,Spring,Morning,Discount,155,-0.2706410858344581,-0.5348779841727161,-0.8646391066458051,Other,0
CUST_U1KPQO,PROD_MQ5ZD8,TRANS_BEJ13B,17,48.25,Electronics,36,South America,0.96,9378.38,2022-01-23,2023-11-18,Summer,Afternoon,Email Campaign,44,-1.3197584339339612,1.2747711147639693,1.516938639931735,Top Customer,2
CUST_TNTX45,PROD_LAQY6S,TRANS_OGZ6RU,4,47.7,Home,49,South America,0.38,6553.22,2022-01-10,2023-11-15,Winter,Afternoon,Email Campaign,47,-1.291403911012353,-1.0777727138537216,0.530939738057581,Not Regular,2
CUST_MI9LNB,PROD_HIUXPK,TRANS_SVSFUS,11,176.29,Electronics,11,South America,0.17,8220.01,2020-08-14,2023-01-04,Winter,Afternoon,Email Campaign,362,1.6858209957565071,0.18898165540195802,1.1126601042155408,At Risk,1
CUST_FIK4A2,PROD_SES5R7,TRANS_DP6QJV,13,61.13,Clothing,33,South America,0.33,4903.74,2020-07-03,2023-06-08,Summer,Evening,Loyalty Program,207,0.2208373114734172,0.5509114751892951,-0.044739327433711666,Other,0
CUST_OYK3H2,PROD_8DV284,TRANS_GXFL43,8,155.92,Sports,55,Europe,0.39,1094.26,2022-11-18,2023-10-21,Winter,Afternoon,Email Campaign,72,-1.0551162199989514,-0.3539130742790476,-1.3742722022838274,Other,2
CUST_1P68K5,PROD_6BG31K,TRANS_I8VS9X,2,87.27,Sports,51,South America,0.74,4287.6,2021-10-12,2023-12-02,Fall,Afternoon,Loyalty Program,30,-1.4520795409014662,-1.4397025336410587,-0.25977612655331583,At Risk,2
CUST_HXGC9I,PROD_VJ2JV6,TRANS_G5IK0A,3,194.5,Clothing,42,Europe,0.24,2356.1,2020-09-26,2023-07-26,Winter,Afternoon,Email Campaign,159,-0.23283505527231388,-1.2587376237473902,-0.933881975060986,Not Regular,0
CUST_EGRRL0,PROD_6KUU21,TRANS_9HTCR6,3,173.37,Home,47,Asia,0.97,7815.46,2022-03-14,2023-11-08,Fall,Evening,Discount,54,-1.2252433575286006,-1.2587376237473902,0.9714695678377111,At Risk,2
CUST_ISKVGJ,PROD_681HN7,TRANS_VTMI6A,15,111.56,Clothing,75,Asia,0.51,2195.62,2022-05-15,2023-04-07,Summer,Afternoon,Email Campaign,269,0.8068307851866532,0.9128412949766321,-0.9898905210452008,At Risk,0
CUST_DZ4YGB,PROD_XS9FKI,TRANS_DBFFS0,19,154.19,Clothing,13,South America,0.23,2655.81,2020-04-13,2023-03-05,Fall,Afternoon,Discount,302,1.1187305373243432,1.6367009345513064,-0.8292812689485171,At Risk,0
CUST_QRSAFP,PROD_HU8M03,TRANS_NQTNXZ,5,125.13,Sports,66,North America,0.74,8125.33,2020-07-14,2023-09-06,Spring,Morning,Loyalty Program,117,-0.6297983761748286,-0.8968078039600532,1.0796161789053123,At Risk,2
CUST_CF8B21,PROD_CBZ7V6,TRANS_IL9FL9,4,121.27,Home,56,North America,0.28,9803.03,2021-02-22,2023-12-14,Summer,Evening,Discount,18,-1.5654976325878989,-1.0777727138537216,1.665144204813321,Not Regular,2
CUST_OXT2ES,PROD_XR45B5,TRANS_68KSDU,3,130.78,Home,66,South America,0.95,2668.14,2022-09-12,2023-09-06,Summer,Evening,Email Campaign,117,-0.6297983761748286,-1.2587376237473902,-0.8249780201200938,At Risk,2
CUST_3OGBOW,PROD_WJNNNH,TRANS_ADZ39K,17,114.81,Sports,78,South America,0.14,9897.35,2020-12-25,2023-11-22,Summer,Morning,Loyalty Program,40,-1.3575644644961056,1.2747711147639693,1.6980624878219894,Top Customer,2
CUST_WZ563N,PROD_4MJOCY,TRANS_EDTC47,9,189.67,Home,72,Europe,0.08,1996.8,2020-04-09,2023-08-03,Spring,Evening,Email Campaign,151,-0.3084471163966024,-0.17294816438537905,-1.0592799721455346,Other,0
CUST_450B4G,PROD_UEILLE,TRANS_57D5MS,15,27.08,Electronics,80,North America,0.44,4603.59,2021-06-23,2023-02-23,Winter,Evening,Loyalty Program,312,1.2132456137297039,0.9128412949766321,-0.14949359635919804,At Risk,0
CUST_084OP1,PROD_CEILL3,TRANS_QLI5C3,1,193.19,Clothing,45,South America,0.5,6513.51,2021-07-24,2023-08-22,Fall,Morning,Discount,132,-0.4880257615667876,-1.6206674435347272,0.5170806941827483,At Risk,2
CUST_2RDQXH,PROD_C9JUTZ,TRANS_VLUN6F,9,188.12,Sports,36,South America,0.3,4212.11,2020-10-02,2023-04-18,Spring,Afternoon,Email Campaign,258,0.7028642011407565,-0.17294816438537905,-0.2861226191776205,Other,0
CUST_0MWK3C,PROD_R00J5J,TRANS_WL7ZS4,9,184.08,Electronics,31,Asia,0.8,6633.08,2021-08-14,2023-08-25,Summer,Afternoon,Discount,129,-0.5163802844883958,-0.17294816438537905,0.5588113886202641,At Risk,2
CUST_P28C0P,PROD_X986QQ,TRANS_MHI6WE,12,55.14,Clothing,13,Europe,0.37,7876.44,2021-03-19,2023-07-09,Winter,Afternoon,Loyalty Program,176,-0.07215942538320078,0.36994656529562653,0.9927519776963689,Top Customer,1
CUST_JFP8IC,PROD_QYSI6C,TRANS_FXAMNK,8,66.79,Clothing,11,Asia,0.75,137.2,2020-06-12,2023-10-07,Summer,Evening,Email Campaign,86,-0.9227951130314466,-0.3539130742790476,-1.7082922609805662,At Risk,0
CUST_57L5US,PROD_Y8M37G,TRANS_BNC9RD,14,65.29,Clothing,12,Europe,0.5,4398.96,2022-05-29,2023-05-21,Spring,Morning,Discount,225,0.39096444900306637,0.7318763850829636,-0.22091077460414993,At Risk,0
CUST_C7UNBK,PROD_CDY9YA,TRANS_WTD47J,9,64.93,Sports,41,North America,0.65,3318.27,2021-11-12,2023-01-01,Summer,Afternoon,Email Campaign,365,1.7141755186781154,-0.17294816438537905,-0.5980784936948845,At Risk,0
CUST_WYQ1NO,PROD_FSQTHW,TRANS_5KWV9N,11,159.02,Clothing,36,South America,0.11,532.54,2020-04-23,2023-09-12,Winter,Morning,Loyalty Program,111,-0.6865074220180449,0.18898165540195802,-1.5703160734843082,Other,0
CUST_P5T9ZV,PROD_OFSAV4,TRANS_W2AMPR,13,87.28,Home,68,North America,0.49,8506.77,2020-03-23,2023-11-25,Winter,Afternoon,Email Campaign,37,-1.3859189874177138,0.5509114751892951,1.212741177535789,Top Customer,2
CUST_WFK637,PROD_AETMB3,TRANS_S8GPB3,8,195.25,Electronics,72,Asia,0.9,2857.19,2020-10-17,2023-12-03,Spring,Afternoon,Email Campaign,29,-1.4615310485420023,-0.3539130742790476,-0.7589983614815355,At Risk,2
CUST_92VOAD,PROD_HHFAHL,TRANS_V7GDYF,5,192.34,Electronics,75,North America,0.86,1267.79,2021-03-29,2023-06-30,Spring,Evening,Email Campaign,185,0.0129041433816238,-0.8968078039600532,-1.3137091228680697,At Risk,0
CUST_13OH0V,PROD_B99JWL,TRANS_ULNWHD,13,93.73,Home,9,South America,0.69,7951.56,2020-10-05,2023-08-26,Fall,Morning,Loyalty Program,128,-0.5258317921289318,0.5509114751892951,1.0189693379551816,Top Customer,2
CUST_47JK4F,PROD_9770OD,TRANS_L3IIVU,15,28.49,Sports,17,Asia,0.96,571.94,2021-04-24,2023-04-12,Fall,Afternoon,Loyalty Program,264,0.7595732469839729,0.9128412949766321,-1.556565221591374,At Risk,0
CUST_3BB6FR,PROD_L7PL6A,TRANS_TAMAX2,9,133.39,Sports,69,Europe,0.37,3376.09,2021-03-08,2023-12-10,Fall,Evening,Discount,22,-1.5276916020257547,-0.17294816438537905,-0.5778989440388071,Other,2
CUST_C5T575,PROD_42CAU6,TRANS_CYY7TH,14,91.83,Sports,63,Asia,0.12,7607.62,2020-05-12,2023-09-26,Spring,Evening,Discount,97,-0.8188285289855498,0.7318763850829636,0.8989320790705176,Top Customer,2
CUST_2RPFR6,PROD_593ZNX,TRANS_VSZOPA,18,145.76,Electronics,5,North America,0.46,164.51,2021-04-03,2023-12-29,Summer,Afternoon,Discount,3,-1.70727024719594,1.4557360246576379,-1.698760896381682,Other,2
CUST_K4ZSM7,PROD_6HSVVZ,TRANS_SEBKSK,12,66.46,Electronics,38,South America,0.8,7511.68,2021-02-03,2023-09-22,Summer,Evening,Loyalty Program,101,-0.7810224984234055,0.36994656529562653,0.8654484057048301,At Risk,2
CUST_HX1O1E,PROD_DCHBGA,TRANS_8OIJTL,14,30.49,Sports,71,Europe,0.77,9043.13,2021-09-11,2023-01-01,Spring,Morning,Discount,365,1.7141755186781154,0.7318763850829636,1.3999342466041675,At Risk,1
CUST_M10UEN,PROD_MWGLF9,TRANS_QKH0EC,19,20.19,Electronics,79,North America,0.06,4474.86,2022-01-16,2023-06-16,Fall,Evening,Loyalty Program,199,0.1452252503491287,1.6367009345513064,-0.19442118935862474,Other,0
CUST_PRONHI,PROD_DG73B7,TRANS_CIFCI1,9,33.93,Clothing,59,Asia,0.46,4897.87,2022-12-01,2023-03-28,Fall,Morning,Email Campaign,279,0.9013458615920138,-0.17294816438537905,-0.046787994961922874,At Risk,0
CUST_6Z78N9,PROD_H7TMBQ,TRANS_6602V6,6,197.38,Clothing,50,South America,0.4,8688.63,2021-08-12,2023-07-11,Winter,Afternoon,Discount,174,-0.09106244066427291,-0.7158428940663847,1.276211480207083,Top Customer,1
CUST_BCYLUW,PROD_XIN6Y7,TRANS_A61KL9,17,159.29,Sports,73,Europe,0.48,9328.41,2021-08-03,2023-03-14,Fall,Morning,Email Campaign,293,1.0336669685595188,1.2747711147639693,1.499498790462448,At Risk,1
CUST_XY8U9Q,PROD_09MTSS,TRANS_Y6JO67,18,142.98,Sports,73,South America,0.08,9217.39,2021-11-22,2023-03-16,Fall,Evening,Email Campaign,291,1.0147639532784467,1.4557360246576379,1.4607521006869773,At Risk,1
CUST_I2T2JQ,PROD_TJLUKN,TRANS_ZDIFL4,18,80.06,Electronics,87,Europe,0.12,9612.65,2022-01-05,2023-10-08,Fall,Afternoon,Loyalty Program,85,-0.9322466206719826,1.4557360246576379,1.5987003676717775,Top Customer,2
CUST_BMRJ21,PROD_OARMQN,TRANS_JM7YS3,5,117.59,Electronics,25,Asia,0.44,6695.75,2022-07-22,2023-09-17,Fall,Afternoon,Loyalty Program,106,-0.7337649602207252,-0.8968078039600532,0.5806836192834667,Not Regular,2
CUST_4GA2I3,PROD_19SVFI,TRANS_FQH0RY,4,34.22,Sports,30,Europe,0.17,2666.45,2022-03-13,2023-07-07,Spring,Afternoon,Loyalty Program,178,-0.05325641010212865,-1.0777727138537216,-0.8255678409246384,Not Regular,0
CUST_451N6C,PROD_KKIBLK,TRANS_4DJBAN,13,188.79,Sports,18,Europe,0.83,4499.73,2020-03-06,2023-02-23,Fall,Afternoon,Loyalty Program,312,1.2132456137297039,0.5509114751892951,-0.18574140035920167,At Risk,0
CUST_UB9JXV,PROD_G3O9P4,TRANS_WGVGCL,19,121.56,Home,17,North America,0.74,5364.43,2022-06-15,2023-04-30,Fall,Evening,Loyalty Program,246,0.5894461094543237,1.6367009345513064,0.1160444278595831,At Risk,1
CUST_1HOD2S,PROD_AF2BAD,TRANS_9N9J6W,5,199.66,Electronics,86,Asia,0.58,8867.69,2020-05-18,2023-12-02,Summer,Evening,Discount,30,-1.4520795409014662,-0.8968078039600532,1.338704564977357,At Risk,2
CUST_8XLCJ6,PROD_BLS9BO,TRANS_H5QYCF,6,53.32,Home,16,Asia,0.32,3997.49,2021-09-12,2023-05-17,Winter,Afternoon,Email Campaign,229,0.42877047956521064,-0.7158428940663847,-0.36102637129085685,Other,0
